SKU,Title,Description,Assets,Price,Stock,Category,Brand,,,,
134B1586,MCA125 - VLT BACnet/IP 134B1586,"The VLT® BACnet/IP MCA 125 option is a plug-and-play solution that
optimizes the use of VLT® HVAC Drive together with building management
systems using the BACnet/IP protocol or running BACnet on Ethernet.
The embedded three-port managed switch of the VLT® BACnet/IP MCA 125
option comprises two external and one internal Ethernet port. This
switch allows the use of line structure for the Ethernet cabling. In
modern installation this is becoming increasingly attractive",https://files.danfoss.com/dds/l01/134B1586-LIM.jpg?w=300&h=300,272,10,Accessories for Low Voltage Drives,Danfoss,,,,
130B1196,MCA122 - MODBUS TCP 130B1196,"MCA 122 Modbus TCP interface Complex compatibility tests make the
perfect operation in Modbus TCP systems for sure.
- On Board web-Page with Drive Status
- Parameterization with MCT10 software
- 2 port version reduces effort for external hardware (switch, cables, etc.) and
allows flexible bus topologies",https://files.danfoss.com/dds/l01/188x188px_MCA122_130B1196_r.jpg?w=300&h=300,313,10,Accessories for Low Voltage Drives,Danfoss,,,,
130B1125,MCB101 - GENERAL PURPOSE  I/O 130B1125,"MCB 101 - Advanced I / O option
Expands the number of freely programmable Control inputs and outputs around the following I / Os:
- 3 digital inputs opto-decoupled 0 - 24 V.
- 2 analog inputs 0 - 10 V.
- 2 digital outputs NPN / PNP switchable 24 V
- 1 analog output 0/4 - 20 mA",https://files.danfoss.com/dds/l01/GeneralPurpose_MCB101188x188.jpg?w=300&h=300,99,10,Accessories for Low Voltage Drives,Danfoss,,,,
130B1108,MCB107 - 24V OPTION 130B1108,"Connect an external DC supply to keep the control section and any
installed option alive during power failure. Enables full operation of
the LCP (including the parameter setting) and all installed options
without connection to mains.",https://files.danfoss.com/dds/l01/GeneralPurpose_MCB101188x188.jpg?w=300&h=300,66,10,Accessories for Low Voltage Drives,Danfoss,,,,
130B1110,MCB105 - RELAY OPTION 130B1110,"Relay extension for FC 100 and FC 300. Extension with 3 additional load relays
(changeover contacts), easy to retrofit thanks to modular technology.
Max. Load 240V AC (resistive): 2 A
Max. Load 240V AC (Cos Phi 0.4): 0.2 A
Max. Load 24V DC (ohmic): 1 A
Max. Load 24V DC (inductive): 0.1 A",https://files.danfoss.com/dds/l01/24V_MCB107188x188.jpg?w=300&h=300,108,10,Accessories for Low Voltage Drives,Danfoss,,,,
130B1143,MCB109 - ANALOG I/O 130B1143,"I / O expansion for FC 100, through modular technology easy to retrofit. Analog inputs/outputs
galvanically isolated.
Expands the analog inputs / outputs by:
3 analog inputs: 0 ... 10V / Pt1000 / Ni1000
3 analog outputs: 0 ... 10V
Time switch (RTC backup): lithium cell for 10 years",https://files.danfoss.com/dds/l01/Analog_MCB109188x188.jpg?w=300&h=300,126,10,Accessories for Low Voltage Drives,Danfoss,,,,
130B1137,MCB112 PTC Thermistor Card ATEX 130B1137,"MCB 112 PTC - thermistor relay MS220DA In connection with ATEX certified explosion-proof
motors for full motor protection. Certified PTC sensors are the sole protection required.
Integrable module with ATEX-compliant full thermal motor protection
1 PTB-certified PTC thermistor input
1 switch-off signal for using the Safe Stop function
1 logic output for error identification",https://files.danfoss.com/dds/l01/PTC_MCB112188x188.jpg?w=300&h=300,151,10,Accessories for Low Voltage Drives,Danfoss,,,,
134B6544,MCB117 RTC D SLOT OPTION 134B6544,"The VLT® Real-time clock option MCB 117 option provides advanced data-
logging functionality to the following drives
VLT® HVAC Drive FC 102
VLT® Refrigeration Drive FC 103
VLT® Aqua Drive FC 202
VLT® Automation Drive FC 301/FC 302

Note: This option is compatible only with MK-II control cards & upto 90
KW supporting A,B & C Frames.",https://files.danfoss.com/dds/l01/134B6544-LIM.jpg?w=300&h=300,50,10,Accessories for Low Voltage Drives,Danfoss,,,,
130B1107,LCP Keypad 130B1107,"Graphic operating unit LCP102 Illuminated graphic display with plain
text. Supports all languages and characters. Quick menu for brief
commissioning.Saving and copying parameter sets.Online help for each
function",https://files.danfoss.com/dds/l01/LCP102.jpg?w=300&h=300,106,10,,Danfoss,,,,
130B1117,LCP MOUNTING KIT IP20 130B1117,"LCP Mounting Kit, w/ no LCP
130B1117
The kit includes fasteners, 3m cable and gasket - There is no LCP
included.",https://files.danfoss.com/dds/l01/LCP%20panel%20mounting%20kit%20188x188.jpg?w=300&h=300,53,10,Accessories for Low Voltage Drives,Danfoss,,,,
130B1129,LCP MOUNTING KIT IP55 130B1129,"The kit includes fasteners, 8m cable, gasket and a blind cover to ensure IP55/ 66
after the LCP has been mounted elsewhere. The 8m cable is open in one end and the
connector block is included in the package. No LCP included.",https://files.danfoss.com/dds/l01/LCP%20panel%20mounting%20kit%20188x188.jpg?w=300&h=300,99,10,Accessories for Low Voltage Drives,Danfoss,,,,
130B1118,CASCADE MODULE 130B1118,"VLT® Ext. Cascade Contr. MCO 101,unctd",https://files.danfoss.com/dds/l01/130B1129-LIM.jpg?w=300&h=300,482,10,Accessories for Low Voltage Drives,Danfoss,,,,
130B1122,A2 IP21 CONVERSION KIT 130B1122,Cover for housing size A2 MCF 101 NEMA1 / IP21,https://files.danfoss.com/dds/l01/130B1129-LIM.jpg?w=300&h=300,75,10,Accessories for Low Voltage Drives,Danfoss,,,,
130B1123,A3 IP21 CONVERSION KIT 130B1123,"Cover for housing size A3, type 1 MCF 101 NEMA1 / IP21",https://files.danfoss.com/dds/l01/IP21_kit188x188.jpg?w=300&h=300,90,10,Accessories for Low Voltage Drives,Danfoss,,,,
130B1187,IP21 Conversion Kit B3 Frame 130B1187,"Cover for housing size A3, type 1 MCF 101 NEMA1 / IP21",https://files.danfoss.com/dds/l01/IP21_kit188x188.jpg?w=300&h=300,98,10,Accessories for Low Voltage Drives,Danfoss,,,,
130B1246,5000-Fc Profibus conv 130B1246,"A special version of the PROFIBUS options that emulates VLT® 5000
commands in the VLT® AutomationDrive. The VLT® 5000 can be replaced by
the VLT® AutomationDrive, or an existing system can be expanded without
costly change of the PLC program. For upgrade to a different fieldbus,
the installed converter is easily removed and replaced with a new
option. This secures the investment without losing flexibility. The
option supports DPV1.",https://files.danfoss.com/dds/l01/188x188px_MCA114.jpg?w=300&h=300,389,10,Accessories for Low Voltage Drives,Danfoss,,,,
130B1266,MCB115 PROGRAMMABLE I/O 130B1266,"VLT® MCB 115 programmable I / O, coated",https://files.danfoss.com/dds/l01/130B1266-LIM.jpg?w=300&h=300,100,10,Accessories for Low Voltage Drives,Danfoss,,,,
132B0200,LCP 31 132B0200,"Easy-to-use local control panel for the VLT® HVAC Basic Drive.
The well-structured menu system ensures fast commissioning and
easy access to its powerful functions saving time, energy, and
money. To be used on newer products with an 8 pole connection.",https://files.danfoss.com/dds/l01/132B0200-JPG.jpg?w=300&h=300,61,10,,Danfoss,,,,
130B3150,A4 Backplate 130B3150,Back plate for enclosure A4,https://files.danfoss.com/dds/l01/132B0200-JPG.jpg?w=300&h=300,45,10,,Danfoss,,,,
130B1098,A5 Backplate 130B1098,FC 300 back cover for the devices in IP21 / 55 Case size: A5,https://files.danfoss.com/dds/l01/130b3150LIM.jpg?w=300&h=300,16,10,Accessories for Low Voltage Drives,Danfoss,,,,
130B3383,B1 Backplate 130B3383,FC 300 back cover for the devices in IP21 / 55 Housing size B1,https://files.danfoss.com/dds/l01/130b3150LIM.jpg?w=300&h=300,16,10,Accessories for Low Voltage Drives,Danfoss,,,,
130B3397,B2 Backplate 130B3397,FC 300 back cover for the devices in IP21 / 55 Housing size B2,https://files.danfoss.com/dds/l01/130B3383.jpg?w=300&h=300,20,10,Accessories for Low Voltage Drives,Danfoss,,,,
130B3910,C1 Backplate 130B3910,FC 300 back cover for the devices in IP21 / 55 Case size C1,https://files.danfoss.com/dds/l01/130B3910.jpg?w=300&h=300,20,10,Accessories for Low Voltage Drives,Danfoss,,,,
130B3911,C2 Backplate 130B3911,FC 300 back cover for the devices in IP21 / 55 Case size C2,https://files.danfoss.com/dds/l01/130B3910.jpg?w=300&h=300,26,10,Accessories for Low Voltage Drives,Danfoss,,,,
130B3158,A4 S/Steel Backplate 130B3158,Plate for a4 ip66 enclosure,https://files.danfoss.com/dds/l01/130B3911.jpg?w=300&h=300,47,10,Accessories for Low Voltage Drives,Danfoss,,,,
130B3242,A5 S/Steel Backplate 130B3242,FC 300 rear cover (stainless steel) for the devices in IP66 Case size A5,https://files.danfoss.com/dds/l01/130B3242-LIM.jpg?w=300&h=300,51,10,Accessories for Low Voltage Drives,Danfoss,,,,
130B3434,B1 S/Steel Backplate 130B3434,"Backplate in stainless steel for IP66, B1 enclosure",https://files.danfoss.com/dds/l01/130B3434.jpg?w=300&h=300,56,10,Accessories for Low Voltage Drives,Danfoss,,,,
130B3465,B2 S/Steel Backplate 130B3465,"Backplate in stainless steel for IP66, B2 enclosure",https://files.danfoss.com/dds/l01/130B3465.jpg?w=300&h=300,58,10,Accessories for Low Voltage Drives,Danfoss,,,,
130B3468,C1 S/Steel Backplate 130B3468,"Backplate in stainless steel for IP66, C1 enclosure",https://files.danfoss.com/dds/l01/130B3468.jpg?w=300&h=300,85,10,Accessories for Low Voltage Drives,Danfoss,,,,
130B3491,C2 S/Steel Backplate 130B3491,"Backplate in stainless steel for IP66, C2 enclosure",https://files.danfoss.com/dds/l01/130B3491.jpg?w=300&h=300,119,10,Accessories for Low Voltage Drives,Danfoss,,,,
130B4598,Snow Cover - A4-B2 130B4598,"Weather shield for enclosure sizes A4, A5, B1, B2",https://files.danfoss.com/dds/l01/130B4597-weathershield188x188.jpg?w=300&h=300,270,10,Accessories for Low Voltage Drives,Danfoss,,,,
130B4597,Snow Cover - C1-C2 130B4597,"Weather shield for enclosure sizes C1, C2",https://files.danfoss.com/dds/l01/130B4597-LIM.jpg?w=300&h=300,321,10,Accessories for Low Voltage Drives,Danfoss,,,,
130B4598,Snow Cover - A4-B2 130B4598G,"Weather shield for enclosure sizes A4, A5, B1, B2",https://files.danfoss.com/dds/l01/130B4597-weathershield188x188.jpg?w=300&h=300,270,10,Accessories for Low Voltage Drives,Danfoss,,,,
130B1115,MCB102 ENCODER INPUT 130B1115,"Offers the possibility to connect various types of incremental and
absolute encoders. The connected encoder can be used for closed-loop
speed control as well as closed-loop flux motor control.",https://files.danfoss.com/dds/l01/Encoder_MCB102188x188.jpg?w=300&h=300,217,10,Accessories for Low Voltage Drives,Danfoss,,,,
132F0002,Danfoss FC51 0.37KW 2.2A IP20 132F0002,"FC-051PK37S2E20H3XXCXXXSXXX

Frequency Converter
FC-051PK37S2E20H3XXCXXXSXXX
VLT® Micro Drive FC-51
(PK37) 0.37 KW / 0.50 HP, Single phase
200 - 240 VAC, (E20) IP20 / Chassis
(H3) RFI Class A1/B (C1)
No brake chopper
No Loc. Cont. Panel
Coated PCB, No Mains Option
M1-FRAME
Other options according to Model code

Model code:
FC-051PK37S2E20H3XXCXXXSXXX
The VLT® Micro Drive is a general-purpose drive that can control AC motors up to 22.0 kW. It is a small drive with maximum strength and reliability. The VLT® Micro Drive is manufactured with respect for the environment, and it complies with the RoHS Directive",https://files.danfoss.com/dds/l01/MicroDrive_M1.jpg?w=300&h=300,155,10,VLT® Micro Drive FC 51,Danfoss,,,,
132F0003,Danfoss FC51 0.75KW 4.2A IP20 132F0003,"Frequency Converter
FC-051PK75S2E20H3XXCXXXSXXX
VLT® Micro Drive FC-51
(PK75) 0.75 KW / 1.0 HP, Single phase
200 - 240 VAC, (E20) IP20 / Chassis
(H3) RFI Class A1/B (C1)
No brake chopper
No Loc. Cont. Panel
Coated PCB, No Mains Option
M1-FRAME
Other options according to Model code

Model code:
FC-051PK75S2E20H3XXCXXXSXXX
The VLT® Micro Drive is a general-purpose drive that can control AC motors up to 22.0 kW. It is a small drive with maximum strength and reliability. The VLT® Micro Drive is manufactured with respect for the environment, and it complies with the RoHS Directive.",https://files.danfoss.com/dds/l01/MicroDrive_M1.jpg?w=300&h=300,179,10,VLT® Micro Drive FC 52,Danfoss,,,,
132F0005,Danfoss FC51 1.5KW 6.8A IP20 132F0005,"Frequency Converter
FC-051P1K5S2E20H3BXCXXXSXXX
VLT® Micro Drive FC-51
(P1K5) 1.5 KW / 2.0 HP, Single phase
200 - 240 VAC, (E20) IP20 / Chassis
(H3) RFI Class A1/B (C1)
Brake chopper
No Loc. Cont. Panel
Coated PCB, No Mains Option
M2-FRAME
Other options according to Model code

Model code:
FC-051P1K5S2E20H3BXCXXXSXXX
The VLT® Micro Drive is a general-purpose drive that can control AC motors up to 22.0 kW. It is a small drive with maximum strength and reliability. The VLT® Micro Drive is manufactured with respect for the environment, and it complies with the RoHS Directive.

Note: Order the LCP display separately as an accessory.",https://files.danfoss.com/dds/l01/VLT_Micro_M2_IP20.jpg?w=300&h=300,240,10,VLT® Micro Drive FC 53,Danfoss,,,,
132F0007,Danfoss FC51 2.2KW 3x240V 9.6A IP20 132F0007,"FC-051P2K2S2E20H3BXCXXXSXXX

Frequency Converter
FC-051P2K2S2E20H3BXCXXXSXXX
VLT® Micro Drive FC-51
(P2K2) 2.2 KW / 3.0 HP, Single phase
200 - 240 VAC, (E20) IP20 / Chassis
(H3) RFI Class A1/B (C1)
Brake chopper
No Loc. Cont. Panel
Coated PCB, No Mains Option
M3-FRAME
Other options according to Model code

Model code:
FC-051P2K2S2E20H3BXCXXXSXXX
The VLT® Micro Drive is a general-purpose drive that can control AC motors up to 22.0 kW. It is a small drive with maximum strength and reliability. The VLT® Micro Drive is manufactured with respect for the environment, and it complies with the RoHS Directive.

Note: Order the LCP display separately as an accessory.",https://files.danfoss.com/dds/l01/VLT_Micro_M2_IP20.jpg?w=300&h=300,300,10,VLT® Micro Drive FC 54,Danfoss,,,,
132F0017,Danfoss FC51 0.37KW 3x240V 1.2A IP20 132F0017,"FC-051PK37T4E20H3XXCXXXSXXX

Frequency Converter
FC-051PK37T4E20H3XXCXXXSXXX
VLT® Micro Drive FC-51
(PK37) 0.37 KW / 0.50 HP, Three phase
380 - 480 VAC, (E20) IP20 / Chassis
(H3) RFI Class A1/B (C1)
No brake chopper
No Loc. Cont. Panel
Coated PCB, No Mains Option
M1-FRAME
Other options according to Model code

Model code:
FC-051PK37T4E20H3XXCXXXSXXX
The VLT® Micro Drive is a general-purpose drive that can control AC motors up to 22.0 kW. It is a small drive with maximum strength and reliability. The VLT® Micro Drive is manufactured with respect for the environment, and it complies with the RoHS Directive.

Note: Order the LCP display separately as an accessory.",https://files.danfoss.com/dds/l01/MicroDrive_M1.jpg?w=300&h=300,226,10,VLT® Micro Drive FC 55,Danfoss,,,,
132F0018,Danfoss FC51 0.75KW 3x240V 2.2A IP20 132F0018,"Frequency Converter
FC-051PK75T4E20H3XXCXXXSXXX
VLT® Micro Drive FC-51
(PK75) 0.75 KW / 1.0 HP, Three phase
380 - 480 VAC, (E20) IP20 / Chassis
(H3) RFI Class A1/B (C1)
No brake chopper
No Loc. Cont. Panel
Coated PCB, No Mains Option
M1-FRAME
Other options according to Model code

Model code:
FC-051PK75T4E20H3XXCXXXSXXX
The VLT® Micro Drive is a general-purpose drive that can control AC motors up to 22.0 kW. It is a small drive with maximum strength and reliability. The VLT® Micro Drive is manufactured with respect for the environment, and it complies with the RoHS Directive.",https://files.danfoss.com/dds/l01/MicroDrive_M1.jpg?w=300&h=300,258,10,VLT® Micro Drive FC 56,Danfoss,,,,
132F0020,Danfoss FC51 1.5KW 3x240V 3.7A IP20 132F0020,"Frequency Converter
FC-051P1K5T4E20H3BXCXXXSXXX
VLT® Micro Drive FC-51
(P1K5) 1.5 KW / 2.0 HP, Three phase
380 - 480 VAC, (E20) IP20 / Chassis
(H3) RFI Class A1/B (C1)
Brake chopper
No Loc. Cont. Panel
Coated PCB, No Mains Option
M2-FRAME
Other options according to Model code

Model code:
FC-051P1K5T4E20H3BXCXXXSXXX",https://files.danfoss.com/dds/l01/VLT_Micro_M2_IP20.jpg?w=300&h=300,350,10,VLT® Micro Drive FC 57,Danfoss,,,,
132F0022,Danfoss FC51 2.2KW 3x240V 5.3A IP20 132F0022,"Frequency Converter
FC-051P2K2T4E20H3BXCXXXSXXX
VLT® Micro Drive FC-51
(P2K2) 2.2 KW / 3.0 HP, Three phase
380 - 480 VAC, (E20) IP20 / Chassis
(H3) RFI Class A1/B (C1)
Brake chopper
No Loc. Cont. Panel
Coated PCB, No Mains Option
M2-FRAME
Other options according to Model code

Model code:
FC-051P2K2T4E20H3BXCXXXSXXX
The VLT® Micro Drive is a general-purpose drive that can control AC motors up to 22.0 kW. It is a small drive with maximum strength and reliability. The VLT® Micro Drive is manufactured with respect for the environment, and it complies with the RoHS Directive.

Note: Order the LCP display separately as an accessory.",https://files.danfoss.com/dds/l01/VLT_Micro_M2_IP20.jpg?w=300&h=300,438,10,VLT® Micro Drive FC 58,Danfoss,,,,
132F0024,Danfoss FC51 3KW 3x240V 7.2A IP20 132F0024,"Frequency Converter
FC-051P3K0T4E20H3BXCXXXSXXX
VLT® Micro Drive FC-51
(P3K0) 3.0 KW / 4.0 HP, Three phase
380 - 480 VAC, (E20) IP20 / Chassis
(H3) RFI Class A1/B (C1)
Brake chopper
No Loc. Cont. Panel
Coated PCB, No Mains Option
M3-FRAME
Other options according to Model code

Model code:
FC-051P3K0T4E20H3BXCXXXSXXX
The VLT® Micro Drive is a general-purpose drive that can control AC motors up to 22.0 kW. It is a small drive with maximum strength and reliability. The VLT® Micro Drive is manufactured with respect for the environment, and it complies with the RoHS Directive.

Note: Order the LCP display separately as an accessory.",https://files.danfoss.com/dds/l01/VLT_Micro_M2_IP20.jpg?w=300&h=300,498,10,VLT® Micro Drive FC 59,Danfoss,,,,
132F0026,Danfoss FC51 4KW 3x240V 9A IP20 132F0026,"Frequency Converter
FC-051P4K0T4E20H3BXCXXXSXXX
VLT® Micro Drive FC-51
(P4K0) 4.0 KW / 5.5 HP, Three phase
380 - 480 VAC, (E20) IP20 / Chassis
(H3) RFI Class A1/B (C1)
Brake chopper
No Loc. Cont. Panel
Coated PCB, No Mains Option
M3-FRAME
Other options according to Model code

Model code:
FC-051P4K0T4E20H3BXCXXXSXXX
The VLT® Micro Drive is a general-purpose drive that can control AC motors up to 22.0 kW. It is a small drive with maximum strength and reliability. The VLT® Micro Drive is manufactured with respect for the environment, and it complies with the RoHS Directive.

Note: Order the LCP display separately as an accessory.",https://files.danfoss.com/dds/l01/VLT_Micro_M2_IP20.jpg?w=300&h=300,538,10,VLT® Micro Drive FC 60,Danfoss,,,,
